0,0
0.000379988,6.97E-09
0.000727494,6.97E-09
0.001422507,6.92E-09
0.002812528,6.92E-09
0.005592542,6.83E-09
0.011152332,6.82E-09
0.022270029,6.80E-09
0.044490366,7.10E-09
0.088810745,9.34E-09
0.176491915,1.02E-07
0.285075095,2.97E-06
,
0.788479191,0.000160059
0.799999255,0.000132985
0.780592529,9.58E-05
0.662654079,3.01E-05
0.612360059,1.48E-05
0.492403149,5.72E-06
0.336491103,7.75E-08
0.131188175,-9.98E-08
-0.073281626,5.41E-08
-0.266310601,-8.98E-07
-0.31183477,-1.30E-05
-0.334171695,-1.98E-05
-0.377891213,-4.80E-05
-0.396391323,-7.33E-05
-0.432548366,-0.000129006
-0.472316717,-0.000155235
-0.531108001,-0.000155133
-0.60610178,-0.000137886
-0.706023245,-0.000104475
-0.782030953,-6.02E-05
-0.796898795,-2.01E-05
-0.787524407,-1.05E-05
-0.750299532,-3.28E-06
-0.679948525,-8.37E-07
-0.559773459,-2.23E-07
-0.365589078,-3.03E-07
-0.152707041,2.24E-08
0.055276357,2.65E-06
0.250375721,3.97E-05
0.426742665,0.000120238
0.547214863,0.000209434
0.652106248,0.000230402
0.725868442,0.00020449
0.766040361,0.000181438
0.79588426,0.000149907
0.776463423,9.14E-05
0.649847727,2.39E-05
0.440439401,2.52E-07
0.235716166,1.30E-07
0.019294122,-1.41E-07
-0.182001326,-1.69E-06
-0.229411309,-5.62E-06
-0.32146781,-1.35E-05
-0.340010779,-1.51E-05
-0.376423831,-4.54E-05
-0.391017968,-6.10E-05
-0.419692953,-0.000104194
-0.458778631,-0.000149451
-0.513070146,-0.000156975
-0.58078001,-0.000144336
-0.672222633,-0.000117739
-0.763326929,-7.50E-05
-0.799934399,-3.30E-05
-0.759814805,-3.85E-06
-0.663917359,-6.50E-07
-0.54135866,-2.72E-07
-0.36834707,-1.97E-07
-0.156344164,-8.83E-08
0.050777901,3.82E-06
0.245942121,3.83E-05
0.422808195,0.000115804
0.543795834,0.000212014
0.648666054,0.000231508
0.723955646,0.00020515
0.764638869,0.000182291
0.795185632,0.000151277
0.778412612,9.33E-05
0.655322617,2.87E-05
0.445472948,1.95E-06
0.241243539,4.97E-08
0.024383796,-5.76E-08
-0.177323159,-1.13E-07
-0.224827199,-1.13E-07
-0.317120911,-1.51E-05
-0.336266475,-2.12E-05
-0.373851162,-4.31E-05
-0.387617853,-6.04E-05
-0.414700821,-0.00010129
-0.453207566,-0.000143627
-0.505874986,-0.000158614
-0.571300312,-0.00014603
-0.659575089,-0.000122461
-0.754285654,-8.04E-05
-0.798935335,-3.81E-05
-0.770533312,-6.34E-06
-0.752851348,-3.53E-06
-0.705644967,-7.25E-07
-0.616164405,-8.21E-07
-0.424787341,-4.24E-08
-0.212907182,-2.99E-07
-0.002051768,1.75E-06
0.197562757,2.47E-05
0.379717873,9.40E-05
0.510659678,0.000181439
0.615663769,0.000232288
0.675131014,0.000223241
0.72931126,0.000203345
0.769070551,0.000178676
0.799958725,0.000131972
0.745700293,6.88E-05
0.569482394,1.18E-05
0.36697901,2.65E-07
0.151269175,-2.11E-08
-0.059666705,2.36E-09
-0.254651374,-7.61E-06
-0.300471804,-1.17E-05
-0.322972271,-1.37E-05
-0.367048801,-3.64E-05
-0.421423814,-0.000106769
-0.433178161,-0.000121865
-0.456290801,-0.000148007
-0.500834992,-0.000157817
-0.582460928,-0.000145053
-0.702597218,-0.000106669
-0.779939309,-6.11E-05
-0.797943114,-2.21E-05
-0.789932532,-1.23E-05
-0.756055277,-4.31E-06
-0.688113828,-4.26E-07
-0.573985471,-7.40E-07
-0.39148413,1.85E-07
-0.179165131,-4.70E-07
0.029707353,1.79E-06
0.226689323,3.22E-05
0.405719672,0.000107133
0.530717839,0.000198556
0.634905509,0.000233315
0.695937152,0.000216534
0.744204501,0.000195108
0.781433882,0.000169068
0.795694758,0.000115193
0.719092446,5.38E-05
0.678951806,3.40E-05
0.577308036,1.29E-05
0.43203747,8.78E-07
0.235175673,-4.49E-07
0.026864709,4.91E-07
-0.173256967,-2.02E-06
-0.220801888,-3.36E-06
-0.313225174,-6.03E-06
-0.333282837,-1.35E-05
-0.372632098,-4.18E-05
-0.423724957,-0.000117476
-0.468186624,-0.000154075
-0.513810553,-0.0001575
-0.572394685,-0.000146525
-0.671918494,-0.000117702
-0.764068814,-7.41E-05
-0.799959492,-3.17E-05
-0.759273221,-4.11E-06
-0.663451031,-3.72E-07
-0.540729255,-4.58E-07
-0.367230113,3.67E-08
-0.155236858,-2.95E-07
-9.80E-16,2.94E-07
