0,0
0.000379988,3.49E-09
0.000727494,3.48E-09
0.001422507,3.46E-09
0.002812528,3.46E-09
0.005592542,3.42E-09
0.011152332,3.42E-09
0.022270029,3.43E-09
0.044490366,3.68E-09
0.088810745,5.77E-09
0.176491915,9.83E-08
0.283745692,2.87E-06
,
0.779505155,0.000188726
0.799180176,0.000153855
0.794931423,0.000125621
0.733455198,6.96E-05
0.626944823,2.16E-05
0.421458864,-1.43E-07
0.199505156,2.36E-07
-0.013110762,-2.43E-07
-0.212073748,1.76E-07
-0.392703453,-3.74E-05
-0.432325652,-0.000102668
-0.451602959,-0.000139973
-0.48900944,-0.000184818
-0.50320275,-0.000190037
-0.530810087,-0.000191051
-0.569062581,-0.000183653
-0.623676712,-0.00016692
-0.689271339,-0.000139222
-0.760674405,-9.59E-05
-0.799890278,-3.79E-05
-0.798154283,-2.62E-05
-0.777646841,-8.30E-06
-0.719077004,-1.41E-06
-0.625073235,-3.86E-08
-0.480765517,-4.84E-07
-0.270915812,1.69E-07
-0.059555248,-3.31E-07
0.143302755,6.16E-06
0.33079959,6.37E-05
0.374619783,8.56E-05
0.457915656,0.000139571
0.484798278,0.000168867
0.536002333,0.000231613
0.593627711,0.000273195
0.610978596,0.000271481
0.64367109,0.000267148
0.684103683,0.000251171
0.740243704,0.000223774
0.7886532,0.000177577
0.790226649,0.000117528
0.721081929,6.13E-05
0.599041327,1.43E-05
0.411245523,-7.36E-07
0.19241967,7.96E-07
-0.018668013,-8.02E-07
-0.216811251,7.21E-07
,
-0.434932114,-0.000106274
-0.453425096,-0.000142723
-0.489346139,-0.000183776
-0.502679359,-0.000190082
-0.528659354,-0.000190446
-0.566857686,-0.000184813
-0.620686194,-0.000167382
-0.685434208,-0.000141648
-0.75644786,-9.87E-05
-0.799524396,-4.16E-05
-0.764240945,-4.29E-06
-0.670180083,-7.79E-07
-0.549335817,4.53E-08
-0.381778174,-4.80E-07
-0.16981654,2.22E-07
0.03779382,-8.80E-09
0.233904452,2.73E-05
0.412119641,0.000106831
0.45296139,0.000137828
0.472765607,0.00015695
0.51104951,0.000204291
0.56715734,0.00026318
0.593321087,0.00027118
0.641572961,0.000267394
0.681916791,0.000253081
0.731974275,0.000228123
0.778339812,0.000191398
0.797033406,0.000129392
0.739946406,7.34E-05
0.629763068,2.21E-05
0.458656397,2.80E-07
0.238772863,8.87E-08
0.025573472,-9.50E-08
-0.175785977,7.33E-08
-0.36022221,-1.52E-05
-0.403167097,-5.93E-05
-0.42408511,-9.85E-05
-0.464714686,-0.000169804
-0.518542195,-0.000197134
-0.562058339,-0.000186132
-0.604460972,-0.000173454
-0.655302219,-0.000154139
-0.735534917,-0.00011429
-0.794836854,-5.53E-05
-0.783120118,-1.05E-05
-0.767164784,-5.16E-06
-0.720037075,-1.35E-06
-0.637605715,-1.41E-07
-0.477154663,-4.16E-07
-0.267532016,9.43E-08
-0.055636845,-2.59E-07
0.147300894,6.73E-06
0.334430031,6.59E-05
0.378145798,8.78E-05
0.461193123,0.000143638
0.487311972,0.000172466
0.537104815,0.000234186
0.594619158,0.000273391
0.611029417,0.000272021
0.642049293,0.000267336
0.682621893,0.00025213
0.73947732,0.000223948
0.788442385,0.000178213
0.790499252,0.000117599
0.721424378,6.18E-05
0.599706991,1.42E-05
0.412188909,-4.09E-07
0.193318909,4.71E-07
-0.01781119,-4.77E-07
-0.216019835,3.99E-07
-0.396247191,-4.14E-05
-0.434463317,-0.00010596
-0.453069539,-0.000142056
-0.489205618,-0.000184171
-0.502661618,-0.000189842
-0.52887458,-0.0001908
-0.567079807,-0.00018443
-0.621015679,-0.000167597
-0.685880982,-0.000141107
-0.756978552,-9.86E-05
-0.799583211,-4.08E-05
-0.76362242,-4.51E-06
-0.669402842,-4.46E-07
-0.548286923,-2.84E-07
-0.380156457,-1.50E-07
-0.168203352,-1.07E-07
0.039345466,3.40E-07
0.235341958,2.74E-05
0.413396745,0.000107944
0.454085571,0.000138479
0.530327171,0.000226437
0.596571793,0.000275039
0.62669221,0.000271122
0.677978059,0.00025492
0.717274597,0.000236499
0.773692868,0.000196248
0.798715024,0.000134603
0.743577332,7.60E-05
0.636760307,2.41E-05
0.468190165,6.52E-07
0.247454876,-1.45E-07
0.033782414,1.39E-07
-0.168194892,-1.56E-07
,
,
-0.417584985,-8.70E-05
-0.458461333,-0.000162831
-0.507428288,-0.000196291
-0.51935615,-0.000195071
-0.542618519,-0.00019058
-0.583642795,-0.000180025
-0.656354919,-0.000154011
-0.737308422,-0.000113004
-0.795160968,-5.46E-05
-0.7827508,-1.03E-05
-0.766949683,-5.12E-06
-0.720612765,-1.37E-06
-0.638517935,-1.45E-07
-0.478553666,-4.14E-07
-0.269042058,9.10E-08
-0.136523708,-2.81E-07
-9.80E-16,2.41E-07
