0,0
0.000295872,6.97E-08
0.000510347,6.97E-08
0.000939297,6.97E-08
0.001797196,6.89E-08
0.003512986,6.92E-08
0.00694451,6.79E-08
0.013807112,6.81E-08
0.027528762,6.74E-08
0.054943712,6.97E-08
0.109547325,7.91E-08
0.208182069,3.87E-07
0.300254648,4.42E-06
0.401333011,2.63E-05
0.511057596,7.43E-05
,
0.779738399,0.001528833
0.788916738,0.001395826
0.799044998,0.001039687
0.797492575,0.000660499
0.756698358,0.000218476
0.67312228,0.000104489
0.550740896,4.00E-05
0.389137251,2.22E-06
0.203082681,-1.46E-08
0.004267679,-1.14E-07
-0.193893283,-8.79E-09
-0.376129801,-2.63E-07
,
-0.709210668,-0.002442641
-0.757552454,-0.002055193
-0.787003714,-0.001474079
-0.798767917,-0.000998348
-0.785101015,-0.000261679
-0.722217887,-2.06E-05
-0.626207433,6.06E-07
-0.4949925,-1.02E-06
-0.323145707,1.11E-06
-0.130994481,-9.99E-07
0.06938761,1.20E-06
0.262492983,1.28E-05
0.437304512,8.70E-05
0.58713621,0.000455683
0.620097278,0.000957269
0.678557267,0.002238023
0.723040388,0.002483355
0.734078059,0.002390354
0.75368173,0.00219503
0.77867224,0.001767768
0.799633937,0.001020452
0.780529886,0.000346482
0.712382272,0.000142991
0.611800311,6.27E-05
0.468614006,1.92E-05
0.292645264,-5.86E-06
0.098288543,5.82E-06
-0.102244008,-5.95E-06
-0.292825558,5.82E-06
-0.464021813,-1.06E-05
-0.713736632,-0.002520456
-0.763634833,-0.001963729
-0.77462027,-0.001776196
-0.790734549,-0.001360098
-0.799074943,-0.000647775
-0.764405718,-9.85E-05
-0.686267063,-1.21E-05
-0.578132502,7.22E-06
-0.422454285,-7.22E-06
-0.240231712,7.32E-06
-0.121526207,-7.20E-06
-3.92E-16,7.34E-06
